time,XEM
2017-09-11 09:00:00,0.4614763726171436
2017-09-11 10:00:00,0.42075786915092506
2017-09-11 11:00:00,0.7410767630851768
2017-09-11 12:00:00,0.18459054904685812
2017-09-11 13:00:00,0.0705787393414452
2017-09-11 14:00:00,-0.002714566897747628
2017-09-11 15:00:00,0.18730511594460564
2017-09-11 16:00:00,0.13844291178514279
2017-09-11 17:00:00,-0.0488622041594613
2017-09-11 18:00:00,-0.12215551039865569
2017-09-11 19:00:00,-0.28502952426352823
2017-09-11 20:00:00,-0.2334527532063193
2017-09-11 21:00:00,-0.1791614152513613
2017-09-11 22:00:00,-0.23073818630857168
2017-09-11 23:00:00,-0.209021651126588
2017-09-12 00:00:00,-0.13029921109189846
2017-09-12 01:00:00,-0.12758464419415083
2017-09-12 02:00:00,-0.2877440911612774
2017-09-12 03:00:00,-0.30946062634325977
2017-09-12 04:00:00,-0.2986023587522678
2017-09-12 05:00:00,-0.0868661407279323
2017-09-12 06:00:00,0.03800393656847101
2017-09-12 07:00:00,0.05157677105720904
2017-09-12 08:00:00,0.0488622041594613
2017-09-12 09:00:00,0.04886220415946152
2017-09-12 10:00:00,0.08415157383018479
2017-09-12 11:00:00,-0.5537716471405727
2017-09-12 12:00:00,-0.03528936967072349
2017-09-12 13:00:00,0.024431102079731426
2017-09-12 14:00:00,0.02171653518198391
2017-09-12 15:00:00,-0.13301377798964764
2017-09-12 16:00:00,-0.10315354211442096
2017-09-12 17:00:00,-0.08686614072793386
2017-09-12 18:00:00,-0.046147637261715224
2017-09-12 19:00:00,-0.15744488006937907
2017-09-12 20:00:00,-0.07600787313694035
2017-09-12 21:00:00,0.010858267590991844
2017-09-12 22:00:00,-0.040718503466218636
2017-09-12 23:00:00,-0.0868661407279323
2017-09-13 00:00:00,-0.13844291178514279
2017-09-13 01:00:00,-0.19544881663784852
2017-09-13 02:00:00,-0.2307381863085718
2017-09-13 03:00:00,-0.4071850346621856
2017-09-13 04:00:00,-0.4560472388216476
2017-09-13 05:00:00,-0.6704980237437324
2017-09-13 06:00:00,-0.6704980237437324
2017-09-13 07:00:00,-0.6704980237437308
2017-09-13 08:00:00,-0.4506181050261516
2017-09-13 09:00:00,-0.5076240098788575
2017-09-13 10:00:00,-0.6867854251302195
2017-09-13 11:00:00,-0.9310964459275293
2017-09-13 12:00:00,-1.0776830584059163
2017-09-13 13:00:00,-0.7763661327558993
2017-09-13 14:00:00,-0.8116555024266234
2017-09-13 15:00:00,-0.8632322734838316
2017-09-13 16:00:00,-0.6732125906414792
2017-09-13 17:00:00,-0.6053484181977815
2017-09-13 18:00:00,-0.6324940871752607
2017-09-13 19:00:00,-0.6080629850955291
2017-09-13 20:00:00,-0.6704980237437316
2017-09-13 21:00:00,-0.7465058968806735
2017-09-13 22:00:00,-0.6813562913347226
2017-09-13 23:00:00,-0.6460669216640009
2017-09-14 00:00:00,-0.6080629850955307
2017-09-14 01:00:00,-0.5374842457540855
2017-09-14 02:00:00,-0.4994803091856138
2017-09-14 03:00:00,-0.323033460832
2017-09-14 04:00:00,-0.2958877918545211
2017-09-14 05:00:00,-0.22530905251307587
2017-09-14 06:00:00,-0.22530905251307587
2017-09-14 07:00:00,-0.22259448561532746
2017-09-14 08:00:00,-0.43704527053741143
2017-09-14 09:00:00,-0.3990413339689412
2017-09-14 10:00:00,-0.24431102079731054
2017-09-14 11:00:00,-0.06243503864820239
2017-09-14 12:00:00,-0.2877440911612774
2017-09-14 13:00:00,-0.7546495975739169
2017-09-14 14:00:00,-0.6840708582324704
2017-09-14 15:00:00,-0.6379232209707573
2017-09-14 16:00:00,-0.8713759741770759
2017-09-14 17:00:00,-1.072253924610421
2017-09-14 18:00:00,-0.963671248700505
2017-09-14 19:00:00,-0.9989606183712276
2017-09-14 20:00:00,-1.0803976253036647
2017-09-14 21:00:00,-1.0885413259969083
2017-09-14 22:00:00,-1.286704709532506
2017-09-14 23:00:00,-1.3328523467942195
2017-09-15 00:00:00,-0.9772440831892437
2017-09-15 01:00:00,-0.9636712487005042
2017-09-15 02:00:00,-0.722074794800942
2017-09-15 03:00:00,-0.7410767630851768
2017-09-15 04:00:00,-0.7682224320626566
2017-09-15 05:00:00,-0.985387783882488
2017-09-15 06:00:00,-1.1156869949743873
2017-09-15 07:00:00,-1.1319743963608753
2017-09-15 08:00:00,-1.38442911785143
2017-09-15 09:00:00,-1.3980019523401688
2017-09-15 10:00:00,-1.368141716464942
2017-09-15 11:00:00,-1.2839901426347566
2017-09-15 12:00:00,-1.1699783329293454
2017-09-15 13:00:00,-0.2633129890815461
2017-09-15 14:00:00,-0.33389172842299275
2017-09-15 15:00:00,-0.38003936568470575
2017-09-15 16:00:00,-0.3366062953207396
2017-09-15 17:00:00,-0.2280236194108235
2017-09-15 18:00:00,-0.2280236194108235
2017-09-15 19:00:00,0.7872244003468912
2017-09-15 20:00:00,0.8958070762568073
2017-09-15 21:00:00,0.6243503864820178
2017-09-15 22:00:00,0.8089409355288751
2017-09-15 23:00:00,1.0939704597924043
2017-09-16 00:00:00,0.8415157383018493
2017-09-16 01:00:00,0.9256673121320341
2017-09-16 02:00:00,0.624350386482017
2017-09-16 03:00:00,0.6433523547662517
2017-09-16 04:00:00,0.7519350306761687
2017-09-16 05:00:00,1.001675185268976
2017-09-16 06:00:00,1.118401561872135
2017-09-16 07:00:00,0.99624605147348
2017-09-16 08:00:00,1.248700772964035
2017-09-16 09:00:00,1.2785610088392616
2017-09-16 10:00:00,1.1265452625653785
2017-09-16 11:00:00,0.8279429038131099
2017-09-16 12:00:00,0.9962460514734792
2017-09-16 13:00:00,0.27145668977478965
2017-09-16 14:00:00,0.4451889712306565
2017-09-16 15:00:00,0.6189212526865211
2017-09-16 16:00:00,0.4533326719238993
2017-09-16 17:00:00,0.40175590086668883
2017-09-16 18:00:00,0.40175590086668883
2017-09-16 19:00:00,-0.05972047175045402
2017-09-16 20:00:00,-0.10043897521667258
2017-09-16 21:00:00,0.1547303131716299
2017-09-16 22:00:00,0.23345275320631867
2017-09-16 23:00:00,-0.04343307036396617
2017-09-17 00:00:00,-0.2171653518198323
2017-09-17 01:00:00,-0.333891728422992
2017-09-17 02:00:00,-0.32574802772974765
2017-09-17 03:00:00,-0.3718956649914622
2017-09-17 04:00:00,-0.4641909395148912
2017-09-17 05:00:00,-0.6813562913347235
2017-09-17 06:00:00,-0.7003582596189581
2017-09-17 07:00:00,-0.5890610168112944
2017-09-17 08:00:00,-0.6433523547662525
2017-09-17 09:00:00,-0.5999192844022864
2017-09-17 10:00:00,-0.3881830663779493
2017-09-17 11:00:00,-0.09229527452342828
2017-09-17 12:00:00,0.0624350386482016
2017-09-17 13:00:00,0.07057873934144593
2017-09-17 14:00:00,-0.05972047175045403
2017-09-17 15:00:00,-0.21716535181983226
2017-09-17 16:00:00,0.361037397400471
2017-09-17 17:00:00,0.23888188700181534
2017-09-17 18:00:00,0.1275846441941516
2017-09-17 19:00:00,-0.33932086221848795
2017-09-17 20:00:00,-0.20359251733109274
2017-09-17 21:00:00,-0.3067460594455129
2017-09-17 22:00:00,-0.3013169256500162
2017-09-17 23:00:00,-0.2578838552860508
2017-09-18 00:00:00,-0.16287401386487418
2017-09-18 01:00:00,-0.01085826759099115
2017-09-18 02:00:00,0.12215551039865566
2017-09-18 03:00:00,0.15744488006937826
2017-09-18 04:00:00,0.1764468483536137
2017-09-18 05:00:00,0.3827539325824541
2017-09-18 06:00:00,0.5103385767766057
2017-09-18 07:00:00,0.7302184954941848
2017-09-18 08:00:00,0.5782027492203026
2017-09-18 09:00:00,0.5347696788563364
2017-09-18 10:00:00,0.47504920710588233
2017-09-18 11:00:00,0.7220747948009413
2017-09-18 12:00:00,0.7329330623919339
2017-09-18 13:00:00,0.7763661327558993
